DESIGN R106
10 20 4 5 2
1 7 8 10
2 8 9 6
3 9 10 7
4 10 6 8
5 6 7 9
6 2 3 5
7 3 4 1
8 4 5 2
9 5 1 3
10 1 2 4
1 8 9 10
2 9 10 6
3 10 6 7
4 6 7 8
5 7 8 9
6 3 4 5
7 4 5 1
8 5 1 2
9 1 2 3
10 2 3 4
