DESIGN R95
6 12 4 2 3
1 2 4 6
3 4 6 2
5 6 2 4
2 1 3 5
4 3 5 1
6 5 1 3
1 2 4 6
3 4 6 2
5 6 2 4
2 1 3 5
4 3 5 1
6 5 1 3
