DESIGN R117
15 30 4 3 5
1 13 8 9
4 1 11 12
7 4 14 15
10 7 2 3
13 10 5 6
2 14 9 7
5 2 12 10
8 5 15 13
11 8 3 1
14 11 6 4
3 15 7 8
6 3 10 11
9 6 13 14
12 9 1 2
15 12 4 5
1 7 5 6
4 10 8 9
7 13 11 12
10 1 14 15
13 4 2 3
2 8 6 4
5 11 9 7
8 14 12 10
11 2 15 13
14 5 3 1
3 9 4 5
6 12 7 8
9 15 10 11
12 3 13 14
15 6 1 2
