DESIGN S91
27 12 9 9 3
1 10 19 4 13 22 7 16 25
2 11 20 5 14 23 8 17 26
3 12 21 6 15 24 9 18 27
2 11 20 3 12 21 4 13 22
5 14 23 6 15 24 7 16 25
8 17 26 9 18 27 1 10 19
3 12 21 1 10 19 5 14 23
6 15 24 4 13 22 8 17 26
9 18 27 7 16 25 2 11 20
1 10 19 2 11 20 6 15 24
4 13 22 5 14 23 9 18 27
7 16 25 8 17 26 3 12 21

