DESIGN SR53
10 12 5 5 2
6 7 3 9 10
1 7 8 4 10
6 2 8 9 5
1 7 3 9 10
1 2 8 4 10
1 2 3 9 5
6 2 3 4 10
6 7 3 4 5
6 7 8 4 5
1 7 8 9 5
6 2 8 9 10
1 2 3 4 5
