DESIGN S85
15 10 9 5 3
1 6 11 2 7 12 3 8 13
2 7 12 3 8 13 4 9 14
3 8 13 4 9 14 5 10 15
4 9 14 5 10 15 1 6 11
5 10 15 1 6 11 2 7 12
1 6 11 3 8 13 4 9 14
2 7 12 4 9 14 5 10 15
3 8 13 5 10 15 1 6 11
4 9 14 1 6 11 2 7 12
5 10 15 2 7 12 3 8 13
