DESIGN S63
16 14 8 8 2
1 9 2 10 4 12 7 15
8 16 3 11 6 14 5 13
2 10 3 11 5 13 1 9 
8 16 4 12 7 15 6 14
3 11 4 12 6 14 2 10
8 16 5 13 1 9 7 15
4 12 5 13 7 15 3 11
8 16 6 14 2 10 1 9
5 13 6 14 1 9 4 12
8 16 7 15 3 11 2 10
6 14 7 15 2 10 5 13
8 16 1 9 4 12 3 11
7 15 1 9 3 11 6 14
8 16 2 10 5 13 4 12
