DESIGN S88
21 7 9 7 3
1 8 15 2 9 16 4 11 18
2 9 16 3 10 17 5 12 19
3 10 17 4 11 18 6 13 20
4 11 18 5 12 19 7 14 21
5 12 19 6 13 20 1 8 15
6 13 20 7 14 21 2 9 16
7 14 21 1 8 15 3 10 17
