DESIGN SR46
20 25 4 4 5
1 19 20 18
1 12 10 11
6 16 17 11
16 3 18 5
7 5 2 12
4 19 6 9
8 14 9 3 
14 20 7 13
15 13 4 10 
15 2 8 17
1 2 3 4 
1 6 7 8
19 12 14 17 
12 9 18 15
20 15 5 6 
13 2 19 16
10 16 9 7 
10 17 3 20
18 11 13 8 
11 5 4 14
1 16 14 15
9 20 11 2
13 6 12 3
17 18 7 4
5 19 8 10
