DESIGN R115
15 30 4 5 3
1 6 11 2
2 7 12 3
3 8 13 4
4 9 14 5
5 10 15 1
7 1 6 11
8 2 7 12
9 3 8 13
10 4 9 14
6 5 10 15
11 12 1 6
12 13 2 7
13 14 3 8
14 15 4 9
15 11 5 10
1 6 11 3
2 7 12 4
3 8 13 5
4 9 14 1
5 10 15 2
8 1 6 11
9 2 7 12
10 3 8 13
6 4 9 14
7 5 10 15
13 11 1 6
14 12 2 7
15 13 3 8
11 14 4 9
12 15 5 10
