DESIGN R118
16 24 4 4 4
1 2 6 9
3 4 8 11
5 10 13 14
7 12 15 16
2 5 6 13
4 7 8 15
1 9 10 14
3 11 12 16
15 13 3 1
16 14 4 2
5 7 9 11
6 8 10 12
2 3 7 10
1 4 5 12
6 11 14 15
8 9 13 16
14 6 7 3
16 8 5 1
15 10 11 2
13 12 9 4
16 10 6 4
15 9 5 3
13 11 7 1
14 12 8 2
