DESIGN R150
15 30 5 5 3
1 6 12 13 15
2 7 13 14 11
3 8 14 15 12
4 9 15 11 13
5 10 11 12 14
6 11 2 3 5
7 12 3 4 1
8 13 4 5 2
9 14 5 1 3
10 15 1 2 4
11 1 7 8 10
12 2 8 9 6
13 3 9 10 7
14 4 10 6 8
15 5 6 7 9
1 6 12 13 14
2 7 13 14 15
3 8 14 15 11
4 9 15 11 12
5 10 11 12 13
6 11 2 3 4
7 12 3 4 5
8 13 4 5 1
9 14 5 1 2
10 15 1 2 3
11 1 7 8 9
12 2 8 9 10
13 3 9 10 6
14 4 10 6 7
15 5 6 7 8
