DESIGN R112
14 14 4 7 2
1 2 5 7
2 3 6 8
3 4 7 9
4 5 8 10
5 6 9 11
6 7 10 12
7 8 11 13
8 9 12 14
9 10 13 1
10 11 14 2
11 12 1 3
12 13 2 4
13 14 3 5
14 1 4 6
