DESIGN S106
20 6 10 4 5
1 5 9 13 17 2 6 10 14 18
3 7 11 15 19 4 8 12 16 20
1 5 9 13 17 3 7 11 15 19
2 6 10 14 18 4 8 12 16 20
1 5 9 13 17 4 8 12 16 20
2 6 10 14 18 3 7 11 15 19

