DESIGN S67
20 15 8 10 2
1 11 4 14 7 17 10 20
5 15 9 19 3 13 4 14
3 13 7 17 6 16 8 18
2 12 6 16 1 11 9 19
8 18 10 20 2 12 5 15
4 14 2 12 8 18 6 16
7 17 9 19 5 15 2 12
5 15 8 18 3 13 1 11
6 16 3 13 9 19 10 20
2 12 1 11 10 20 3 13
9 19 10 20 8 18 7 17
1 11 6 16 7 17 5 15
10 20 5 15 4 14 6 16
4 14 8 18 1 11 9 19
3 13 7 17 2 12 4 14
