DESIGN S101
15 6 10 3 5
1 4 7 10 13 2 5 8 11 14
2 5 8 11 14 3 6 9 12 15
3 6 9 12 15 1 4 7 10 13
1 4 7 10 13 2 5 8 11 14
2 5 8 11 14 3 6 9 12 15
3 6 9 12 15 1 4 7 10 13
